DateKey,Date,CampaignID,AdSetID,CreativeID,AudienceID,Spend,Impressions,Reach,Frequency,Clicks,LinkClicks,AddToCart,Purchases,Revenue
20260309,3/9/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,7.14,1111,368,3.02,9,7,1,0,0
20260310,3/10/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,12.07,1768,571,3.1,16,13,2,0,0
20260311,3/11/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,12.55,1662,732,2.27,10,8,0,0,0
20260312,3/12/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,8.92,1455,398,3.66,10,8,1,0,0
20260313,3/13/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,8.15,1016,278,3.65,7,6,1,0,0
20260314,3/14/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,9.66,1525,598,2.55,8,6,1,0,0
20260315,3/15/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,11.01,1447,440,3.29,8,7,0,0,0
20260316,3/16/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,10.8,1668,671,2.49,12,10,1,0,0
20260317,3/17/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,8.86,1376,364,3.78,7,6,0,0,0
20260318,3/18/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,10.35,1559,532,2.93,7,6,1,0,0
20260319,3/19/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,7.5,1147,331,3.47,8,6,0,0,0
20260320,3/20/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,38.45,6310,2494,2.53,39,32,0,0,0
20260321,3/21/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,39.55,6113,3619,1.69,30,27,2,0,0
20260322,3/22/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,41.05,6600,2096,3.15,30,24,2,0,0
20260323,3/23/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,38.21,5138,2247,2.29,21,18,2,0,0
20260324,3/24/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,42.63,6585,1916,3.44,25,22,0,0,0
20260325,3/25/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,26.85,3484,1521,2.29,17,14,0,0,0
20260326,3/26/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,13.95,1816,559,3.25,7,6,1,0,0
20260327,3/27/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,9.28,1402,877,1.6,4,3,0,0,0
20260328,3/28/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,6.47,867,345,2.51,2,1,1,0,0
20260329,3/29/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,6.79,1064,273,3.9,3,2,2,0,0
20260330,3/30/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,12.48,1918,880,2.18,7,5,0,0,0
20260331,3/31/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,13.72,1803,754,2.39,4,3,1,0,0
20260401,4/1/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,12.71,1797,560,3.21,4,3,2,0,0
20260402,4/2/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,11.43,1674,862,1.94,4,3,0,0,0
20260403,4/3/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,6.6,832,219,3.8,1,0,2,0,0
20260404,4/4/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,6.79,1004,667,1.51,1,0,0,0,0
20260405,4/5/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,6.51,965,300,3.22,1,0,0,0,0
20260406,4/6/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,11.22,1526,1008,1.51,3,2,2,0,0
20260407,4/7/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,13.91,2181,1042,2.09,4,3,0,0,0
20260408,4/8/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,8.08,1259,425,2.96,2,1,1,0,0
20260409,4/9/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,6.25,898,376,2.39,2,1,0,0,0
20260410,4/10/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,7.43,1037,453,2.29,1,0,2,0,0
20260411,4/11/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,12.27,1791,521,3.44,2,1,0,0,0
20260412,4/12/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,13.04,1699,507,3.35,2,1,1,0,0
20260413,4/13/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,11.16,1520,596,2.55,2,1,1,0,0
20260414,4/14/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,13.04,1768,464,3.81,2,1,2,0,0
20260415,4/15/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,11.94,1594,398,4.01,2,1,2,0,0
20260416,4/16/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,10.04,1420,438,3.24,2,1,2,0,0
20260417,4/17/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,11.5,1639,905,1.81,2,1,0,0,0
20260418,4/18/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,13.96,1892,507,3.73,2,1,0,0,0
20260419,4/19/2026,CMP_009,ADS_0051,CRV_00196,AUD_011,7.27,978,486,2.01,1,0,2,0,0
20260204,2/4/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,12.49,1950,891,2.19,19,16,2,0,0
20260205,2/5/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,10.14,1665,490,3.4,17,15,0,0,0
20260206,2/6/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,7.71,1099,319,3.45,14,12,2,0,0
20260207,2/7/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,11.28,1475,411,3.59,16,13,0,0,0
20260208,2/8/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,10.95,1390,868,1.6,11,8,0,0,0
20260209,2/9/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,11.16,1654,736,2.25,20,16,1,0,0
20260210,2/10/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,11.42,1579,862,1.83,17,15,2,0,0
20260211,2/11/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,12.07,1649,482,3.42,16,12,1,0,0
20260212,2/12/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,11.19,1428,715,2,14,12,0,0,0
20260213,2/13/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,9.56,1295,510,2.54,13,11,2,0,0
20260214,2/14/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,6.07,844,317,2.66,8,6,0,0,0
20260215,2/15/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,8.97,1312,406,3.23,11,9,1,0,0
20260216,2/16/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,12.88,1752,559,3.13,15,13,1,0,0
20260217,2/17/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,9.99,1406,548,2.57,13,10,2,0,0
20260218,2/18/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,9.39,1380,385,3.58,14,11,0,0,0
20260219,2/19/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,11.51,1920,846,2.27,16,13,1,0,0
20260220,2/20/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,9.9,1298,707,1.84,14,11,1,0,0
20260221,2/21/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,12.82,2114,748,2.83,17,13,0,0,0
20260222,2/22/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,6.4,958,252,3.8,9,7,0,0,0
20260223,2/23/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,11.54,1592,633,2.52,14,11,0,0,0
20260224,2/24/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,6.36,958,373,2.57,8,6,1,0,0
20260225,2/25/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,9.27,1450,457,3.17,14,11,0,0,0
20260226,2/26/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,10.98,1576,673,2.34,17,15,2,0,0
20260227,2/27/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,8.48,1294,431,3,10,7,1,0,0
20260228,2/28/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,6.63,1076,368,2.92,10,8,2,0,0
20260301,3/1/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,10.5,1358,552,2.46,13,10,0,0,0
20260302,3/2/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,8.78,1380,793,1.74,13,10,0,0,0
20260303,3/3/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,13.2,1853,519,3.57,18,15,2,0,0
20260304,3/4/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,13.49,1768,864,2.05,17,14,1,0,0
20260305,3/5/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,13.1,1685,639,2.64,15,12,2,0,0
20260306,3/6/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,11.11,1757,571,3.08,16,14,2,0,0
20260307,3/7/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,13.05,1798,567,3.17,16,13,2,0,0
20260308,3/8/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,10.83,1431,405,3.53,10,8,1,0,0
20260309,3/9/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,11.28,1422,410,3.47,14,11,2,0,0
20260310,3/10/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,12.43,1799,468,3.84,15,13,0,0,0
20260311,3/11/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,12.27,1541,430,3.58,10,8,2,0,0
20260312,3/12/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,6.89,1119,343,3.26,7,5,0,0,0
20260313,3/13/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,12.79,1820,539,3.38,14,11,2,0,0
20260314,3/14/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,8.66,1199,354,3.39,6,5,0,0,0
20260315,3/15/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,12.33,1536,803,1.91,7,6,1,0,0
20260316,3/16/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,6.44,1005,522,1.93,6,4,2,0,0
20260317,3/17/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,13.42,1756,764,2.3,9,7,0,0,0
20260318,3/18/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,9.31,1364,375,3.64,9,7,1,0,0
20260319,3/19/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,11.51,1650,733,2.25,10,7,2,0,0
20260320,3/20/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,53.06,8727,2542,3.43,53,41,2,0,0
20260321,3/21/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,28.88,3895,1007,3.87,19,17,0,0,0
20260322,3/22/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,26.36,3922,1035,3.79,17,13,1,0,0
20260323,3/23/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,24.96,3672,1262,2.91,14,11,1,0,0
20260324,3/24/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,33.76,4551,1501,3.03,23,20,2,0,0
20260325,3/25/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,42.26,5320,1706,3.12,24,20,2,0,0
20260326,3/26/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,9.08,1135,407,2.79,5,4,2,0,0
20260327,3/27/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,12.04,1637,789,2.07,6,5,0,0,0
20260328,3/28/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,6.74,872,422,2.07,3,2,2,0,0
20260329,3/29/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,9.85,1326,768,1.73,3,2,0,0,0
20260330,3/30/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,13.18,1994,1033,1.93,6,4,1,0,0
20260331,3/31/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,7.04,1096,365,3,3,2,2,0,0
20260401,4/1/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,12.01,1615,814,1.98,4,3,2,0,0
20260402,4/2/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,7.53,984,248,3.97,2,1,2,0,0
20260403,4/3/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,12.57,2025,604,3.35,4,3,2,0,0
20260404,4/4/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,7.13,1132,408,2.77,2,1,0,0,0
20260405,4/5/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,7.95,1270,425,2.99,2,1,2,0,0
20260406,4/6/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,10.88,1459,864,1.69,3,2,2,0,0
20260407,4/7/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,9.11,1275,374,3.41,2,1,2,0,0
20260408,4/8/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,7.97,996,510,1.95,2,1,0,0,0
20260409,4/9/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,12.24,1547,545,2.84,3,2,2,0,0
20260410,4/10/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,7.39,995,342,2.91,1,0,1,0,0
20260411,4/11/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,12.33,1620,702,2.31,2,1,0,0,0
20260412,4/12/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,8.63,1264,343,3.69,1,0,0,0,0
20260413,4/13/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,8.3,1235,335,3.69,2,1,0,0,0
20260414,4/14/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,11.51,1689,532,3.17,3,2,1,0,0
20260415,4/15/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,6.99,890,511,1.74,1,0,2,0,0
20260416,4/16/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,13.63,2289,784,2.92,4,3,2,0,0
20260417,4/17/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,7.16,1023,676,1.51,2,1,0,0,0
20260418,4/18/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,10.14,1286,335,3.84,2,1,0,0,0
20260419,4/19/2026,CMP_009,ADS_0051,CRV_00197,AUD_011,9.97,1537,702,2.19,1,0,1,0,0
20260219,2/19/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,6.3,950,493,1.93,9,7,2,0,0
20260220,2/20/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,7.62,1082,524,2.06,10,8,1,0,0
20260221,2/21/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,9.51,1411,415,3.4,12,9,2,0,0
20260222,2/22/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,8.03,1334,750,1.78,13,11,0,0,0
20260223,2/23/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,11.3,1634,497,3.29,17,15,1,0,0
20260224,2/24/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,9.97,1357,566,2.4,13,11,0,0,0
20260225,2/25/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,9.71,1538,655,2.35,15,11,1,0,0
20260226,2/26/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,13.52,1798,609,2.95,20,17,0,0,0
20260227,2/27/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,10.33,1561,406,3.84,16,13,0,0,0
20260228,2/28/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,13.15,1857,471,3.94,17,14,2,0,0
20260301,3/1/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,7.39,1029,549,1.87,10,7,1,0,0
20260302,3/2/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,9.69,1288,369,3.49,14,11,0,0,0
20260303,3/3/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,9.77,1471,475,3.1,16,12,0,0,0
20260304,3/4/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,9.67,1607,711,2.26,14,11,0,0,0
20260305,3/5/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,11.84,1808,526,3.44,15,12,0,0,0
20260306,3/6/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,11.72,1958,1084,1.81,19,16,2,0,0
20260307,3/7/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,8.84,1427,409,3.49,12,10,1,0,0
20260308,3/8/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,8.24,1057,298,3.55,7,5,1,0,0
20260309,3/9/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,8.04,1003,624,1.61,8,7,0,0,0
20260310,3/10/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,13.46,1695,728,2.33,12,9,1,0,0
20260311,3/11/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,6.85,1038,293,3.54,8,6,0,0,0
20260312,3/12/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,13.9,1850,981,1.89,15,13,2,0,0
20260313,3/13/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,11.32,1732,547,3.17,14,11,2,0,0
20260314,3/14/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,11.76,1930,532,3.63,13,10,1,0,0
20260315,3/15/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,12.91,2025,699,2.9,13,10,0,0,0
20260316,3/16/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,11.08,1806,931,1.94,13,10,1,0,0
20260317,3/17/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,11.8,1731,977,1.77,11,9,0,0,0
20260318,3/18/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,11.84,1647,488,3.38,12,10,0,0,0
20260319,3/19/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,13.18,2010,829,2.42,13,11,0,0,0
20260320,3/20/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,33.49,5495,1972,2.79,39,35,0,0,0
20260321,3/21/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,35.02,5244,1485,3.53,21,18,0,0,0
20260322,3/22/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,49.14,7962,2952,2.7,31,27,2,0,0
20260323,3/23/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,23.69,3012,1188,2.54,17,13,0,0,0
20260324,3/24/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,23.31,3133,1334,2.35,16,12,2,0,0
20260325,3/25/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,32.78,4298,1104,3.89,17,14,2,0,0
20260326,3/26/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,10.62,1367,884,1.55,6,5,0,0,0
20260327,3/27/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,10.21,1613,405,3.98,7,5,0,0,0
20260328,3/28/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,9.04,1336,435,3.07,5,4,1,0,0
20260329,3/29/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,13.03,1781,553,3.22,4,3,1,0,0
20260330,3/30/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,8.12,1027,323,3.18,3,2,2,0,0
20260331,3/31/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,11.31,1731,1004,1.72,4,3,2,0,0
20260401,4/1/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,8.36,1257,468,2.69,3,2,2,0,0
20260402,4/2/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,10.37,1569,532,2.95,3,2,2,0,0
20260403,4/3/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,8.65,1195,767,1.56,2,1,1,0,0
20260404,4/4/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,12.89,2047,844,2.43,4,3,2,0,0
20260405,4/5/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,10.03,1483,441,3.36,3,2,0,0,0
20260406,4/6/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,10.08,1332,871,1.53,2,1,1,0,0
20260407,4/7/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,11.48,1730,754,2.29,3,2,2,0,0
20260408,4/8/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,12.07,1680,445,3.78,3,2,1,0,0
20260409,4/9/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,12.68,1865,493,3.78,4,3,0,0,0
20260410,4/10/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,7.51,1045,493,2.12,2,1,2,0,0
20260411,4/11/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,7.2,1181,462,2.56,2,1,0,0,0
20260412,4/12/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,10.54,1564,480,3.26,2,1,2,0,0
20260413,4/13/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,8.18,1019,329,3.1,1,0,0,0,0
20260414,4/14/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,9.63,1563,409,3.82,3,2,0,0,0
20260415,4/15/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,13.88,1962,491,4,4,3,2,0,0
20260416,4/16/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,8.88,1479,894,1.65,2,1,1,0,0
20260417,4/17/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,6.5,831,237,3.51,1,0,1,0,0
20260418,4/18/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,12.09,1872,676,2.77,3,2,0,0,0
20260419,4/19/2026,CMP_009,ADS_0051,CRV_00198,AUD_011,12.94,1828,893,2.05,2,1,2,0,0
20260120,1/20/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,8.02,1335,782,1.71,15,13,0,0,0
20260121,1/21/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,6.23,906,571,1.59,9,8,1,0,0
20260122,1/22/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,7.35,963,486,1.98,11,9,0,0,0
20260123,1/23/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,12.1,1551,665,2.33,16,13,2,0,0
20260124,1/24/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,12.69,2039,735,2.77,16,14,1,0,0
20260125,1/25/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,6.47,848,307,2.76,8,7,2,0,0
20260126,1/26/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,8.15,1213,527,2.3,13,11,2,0,0
20260127,1/27/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,9.62,1234,323,3.82,12,9,1,0,0
20260128,1/28/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,9.19,1152,525,2.19,12,9,0,0,0
20260129,1/29/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,13.57,2019,618,3.27,15,11,0,0,0
20260130,1/30/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,8.52,1189,737,1.61,10,7,1,0,0
20260131,1/31/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,10.63,1654,732,2.26,13,11,1,0,0
20260201,2/1/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,9.54,1200,685,1.75,10,9,2,0,0
20260202,2/2/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,13.75,2231,978,2.28,23,20,1,0,0
20260203,2/3/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,12.94,1743,518,3.36,14,12,2,0,0
20260204,2/4/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,8.56,1207,312,3.87,11,9,2,0,0
20260205,2/5/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,7.91,1003,630,1.59,7,5,1,0,0
20260206,2/6/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,11.27,1636,563,2.91,14,10,2,0,0
20260207,2/7/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,9.4,1516,383,3.96,11,8,0,0,0
20260208,2/8/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,8.61,1335,718,1.86,11,9,0,0,0
20260209,2/9/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,7.73,1130,735,1.54,11,9,1,0,0
20260210,2/10/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,12,1539,414,3.72,14,11,1,0,0
20260211,2/11/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,11.13,1574,404,3.9,14,12,2,0,0
20260212,2/12/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,6.09,815,212,3.84,8,6,2,0,0
20260213,2/13/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,8.59,1188,530,2.24,9,7,1,0,0
20260214,2/14/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,8.9,1112,537,2.07,8,6,0,0,0
20260215,2/15/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,7.95,1247,444,2.81,9,7,0,0,0
20260216,2/16/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,9.68,1547,454,3.41,11,8,1,0,0
20260217,2/17/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,13.34,2154,1225,1.76,20,17,1,0,0
20260218,2/18/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,10.18,1472,570,2.58,10,8,2,0,0
20260219,2/19/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,11.7,1637,570,2.87,14,11,1,0,0
20260220,2/20/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,12.25,1665,775,2.15,13,10,0,0,0
20260221,2/21/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,8.56,1422,382,3.72,11,9,0,0,0
20260222,2/22/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,12.97,1817,992,1.83,15,13,0,0,0
20260223,2/23/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,11.48,1804,819,2.2,13,11,2,0,0
20260224,2/24/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,12.45,1583,400,3.96,13,11,0,0,0
20260225,2/25/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,13.27,2078,671,3.1,19,15,2,0,0
20260226,2/26/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,12.1,1736,863,2.01,14,12,2,0,0
20260227,2/27/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,13.34,1989,861,2.31,18,14,2,0,0
20260228,2/28/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,7.42,1142,411,2.78,8,6,0,0,0
20260301,3/1/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,12.87,1789,803,2.23,12,10,0,0,0
20260302,3/2/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,10.52,1440,904,1.59,13,11,2,0,0
20260303,3/3/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,9.25,1273,559,2.28,11,9,0,0,0
20260304,3/4/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,13.61,1925,792,2.43,17,15,0,0,0
20260305,3/5/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,7.41,941,260,3.62,6,5,0,0,0
20260306,3/6/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,13.01,1712,916,1.87,14,11,1,0,0
20260307,3/7/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,12.24,1551,624,2.49,9,8,0,0,0
20260308,3/8/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,12.28,1649,903,1.83,8,6,2,0,0
20260309,3/9/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,7.01,978,289,3.38,5,4,1,0,0
20260310,3/10/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,7.97,1054,318,3.31,5,4,0,0,0
20260311,3/11/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,10.16,1307,436,3,9,7,0,0,0
20260312,3/12/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,11.22,1738,566,3.07,9,7,1,0,0
20260313,3/13/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,9.74,1380,694,1.99,8,7,1,0,0
20260314,3/14/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,11.21,1518,442,3.43,6,4,0,0,0
20260315,3/15/2026,CMP_009,ADS_0051,CRV_00199,AUD_011,7,903,424,2.13,4,3,2,0,0
